Region,Type,Composition,X,Y,Z,Color
T1,Asteroid,Pt,1777551.1351614,-34617.9770054503,-8713.48158979954,#FF75C9F1
T1,Asteroid,Si Pb,1765065.81329231,-35194.0224769081,77.3508563061451,#FF75C9F1
T1,Asteroid,Si Cu,1803851.72304629,6157.4450535459,2110.00717907006,#FF75C9F1
T1,Asteroid,Si Fe,1741177.34738587,-49521.2680286791,11773.3523765052,#FF75C9F1
T1,Asteroid,Si Fe,1742259.52521762,-55869.7562421351,5887.68908078676,#FF75C9F1
T1,Asteroid,Si Fe,1746623.6196787,-16753.9248136646,-4001.25268511545,#FF75C9F1
T1,Asteroid,Si Fe,1804933.90087804,-7017.70955530942,-3775.65611664834,#FF75C9F1
T1,Asteroid,Si Mg,1887042.57555261,23380.5303115032,56.5877905118262,#FF75C9F1
T1,Asteroid,Si Pb,1766147.99112406,-48369.1770857634,-5808.31245848574,#FF75C9F1
T1,Asteroid,Si Pb,1797679.32330528,-40319.970771473,-7461.17529844309,#FF75C9F1
T1,Asteroid,Si,1732362.06792559,-15317.7572579882,-13711.6899528702,#FF75C9F1
T1,Asteroid,Si,1746191.30705136,-15880.0935726765,-14337.8430890117,#FF75C9F1
T1,Asteroid,Si,1751976.67472469,-68509.9928498413,12635.4836140109,#FF75C9F1
T1,Asteroid,Si,1754654.7746555,-48958.9317139908,12399.5055317201,#FF75C9F1
T1,Asteroid,Si,1764345.01897666,4404.17266209654,-15354.1712599304,#FF75C9F1
T1,Asteroid,Si,1786186.10683673,-40909.7253997005,10746.6426917628,#FF75C9F1
T1,Asteroid,Si,1787483.81266498,11408.6789511645,-5263.94049029558,#FF75C9F1
T1,Asteroid,Si,1795126.67893976,11957.3061090832,4779.19820901959,#FF75C9F1
T1,Asteroid,Si,1817329.15031593,6719.78136823417,2736.16033428503,#FF75C9F1
T1,Asteroid,Si,1823979.91119017,455.451287523118,3362.31347042651,#FF75C9F1
T1,Asteroid,Si,1833308.77199522,20568.8487380618,3752.48850520373,#FF75C9F1
T1,Asteroid,Ti Ag,1807612.00080885,12533.351580541,-4011.63421801261,#FF75C9F1
T1,Asteroid,Ti Co,1825450.37772394,-38646.6709841778,3834.26967315504,#FF75C9F1
T1,Asteroid,Ti Ni,1753184.30812173,-9856.8094422899,11927.5493099181,#FF75C9F1
T1,Asteroid,Ti Ni,1777072.77402817,4470.43610948109,231.547789719097,#FF75C9F1
T1,Asteroid,Ti Pb,1761999.42465947,-28818.115949913,-6044.29055985001,#FF75C9F1
T1,Asteroid,Ti,1751200.09732065,-9829.39112875076,-6906.42179735576,#FF75C9F1
T1,Asteroid,Ti,1752580.49142321,-35770.0679483659,15694.8496787377,#FF75C9F1
T1,Asteroid,Ti,1776468.95732965,-28269.4887919943,3998.84813946515,#FF75C9F1
T1,Asteroid,U Ag,1783119.71820389,-27707.152477306,4625.00127560664,#FF75C9F1
T1,Asteroid,U Co,1733146.19240906,-17316.2611283529,-4627.40584033042,#FF75C9F1
T1,Asteroid,U Ni,1817807.51144915,-39195.2981420965,-6208.86902616012,#FF75C9F1
T1,Asteroid,U Si,1826658.01112098,26833.1788187729,3126.33536906225,#FF75C9F1
T1,Asteroid,U,1762991.53006001,-28831.8251066825,3372.69498425018,#FF75C9F1
T1,Asteroid,U,1784201.89603564,-40882.3070861613,-8087.32843458457,#FF75C9F1
T1,Asteroid,W Co,1812576.76715282,-6469.08239739072,6267.48258266682,#FF75C9F1
T1,Asteroid,W Ice,1815254.86708363,13081.9787384597,6031.50446222907,#FF75C9F1
T1,Asteroid,W Ni,1772798.75199829,-47806.8407710751,-5182.15932234426,#FF75C9F1
T1,Asteroid,W Pb,1732064.01457731,-4141.10651949755,1258.25749353496,#FF75C9F1
T1,Asteroid,W Si,1803247.90634777,-26582.4798479295,5877.3075478896,#FF75C9F1
T1,Asteroid,W,1720607.11203213,-7464.28470892482,-16380.8809637462,#FF75C9F1
T1,Asteroid,W,1731758.25122707,13382.3178405364,-16771.0559985235,#FF75C9F1
T1,Asteroid,W,1763595.34675854,3908.09979479283,6432.06104897693,#FF75C9F1
T1,Asteroid,W,1764677.52459029,-9267.05481406249,-6280.26868028776,#FF75C9F1
T1,Asteroid,W,1772320.39086507,-8718.42765614379,3762.8700190274,#FF75C9F1
T1,Asteroid,W,1782731.42950187,5046.48158093894,-8559.2846373131,#FF75C9F1
T1,Asteroid,W,1796208.85677151,5608.8178956272,-7933.1315202451,#FF75C9F1
T1,Asteroid,W,1816337.04491538,6733.49052500374,-6680.82522888865,#FF75C9F1
T1,Asteroid,W,1827524.66095623,-45008.8683544034,538.925526137517,#FF75C9F1
T1,Asteroid,Au,1741781.16408439,-16781.3431272037,14832.7184412319,#FF75C9F1
Trojan,Asteroid,U Ni,1602431.29821761,-2401208.5737804,450389.496295225,#FF75C9F1
Trojan,Asteroid,Fe,1603762.13800414,-2401291.78866424,445974.658019211,#FF75C9F1
Trojan,Asteroid,W Ag,1601323.9772789,-2415298.25784925,442674.757619735,#FF75C9F1
Trojan,Asteroid,Fe Si,1600988.84042002,-2415787.9856425,453614.849250075,#FF75C9F1
Trojan,Asteroid,Fe Ni,1617681.22232371,-2402598.84281499,444765.107098926,#FF75C9F1
Trojan,Asteroid,Cu,1622503.74585047,-2416554.12708863,441236.999949332,#FF75C9F1
Trojan,Asteroid,Ice,1623464.73149393,-2416622.84657827,430176.15336154,#FF75C9F1
Trojan,Asteroid,Ice,1623519.93008113,-2416629.34641885,430446.602057759,#FF75C9F1
Trojan,Asteroid,Au,1633655.06947566,-2402981.3592636,422338.30145194,#FF75C9F1
Trojan,Asteroid,W,1631380.7846076,-2405920.4683674,411533.084164944,#FF75C9F1
Vesta,Asteroid,Ag,-1459671.1575637,912167.626006592,-4963.7086506558,#FF75C9F1
Vesta,Asteroid,Ag,-1510378.27225142,907437.447953914,-5540.78742434377,#FF75C9F1
Vesta,Asteroid,Ag,-1427864.34952149,1003090.92995441,1698.11547777605,#FF75C9F1
Vesta,Asteroid,Ag,-1452969.19752921,954156.494591179,9855.30544672818,#FF75C9F1
Vesta,Asteroid,Ag,-1494490.28164314,942289.879702504,-6482.2653269818,#FF75C9F1
Vesta,Asteroid,Ag,-1335706.9035039,1019535.50716887,6563.92867450174,#FF75C9F1
Vesta,Asteroid,Ag,-1429960.23099487,895808.526606032,4022.65689650688,#FF75C9F1
Vesta,Asteroid,Ag,-1420360.18830448,966581.728321679,-14497.4598295003,#FF75C9F1
Vesta,Asteroid,Ag,-1306856.9285547,1046221.19983019,-9501.28623466883,#FF75C9F1
Vesta,Asteroid,Ag,-1338173.42493499,976648.039893443,10033.3863735957,#FF75C9F1
Vesta,Asteroid,Ag,-1358645.59989402,1006575.73778065,4837.26021249821,#FF75C9F1
Vesta,Asteroid,Ag,-1342064.45701979,1009347.9678704,11939.9496671916,#FF75C9F1
Vesta,Asteroid,Ag,-1391997.72968645,914870.573645609,12767.8597446619,#FF75C9F1
Vesta,Asteroid,Ag,-1431499.01746859,1025145.25261682,13247.60048409,#FF75C9F1
Vesta,Asteroid,Ag,-1430002.67998159,996242.93057026,4850.0874684658,#FF75C9F1
Vesta,Asteroid,Ag,-1427397.29009026,974457.54325553,4914.347261018,#FF75C9F1
Vesta,Asteroid,Ag,-1361274.25513338,1013504.30106813,-14259.9601671408,#FF75C9F1
Vesta,Asteroid,Ag,-1358833.73265635,1027398.71581163,-17497.5055053021,#FF75C9F1
Vesta,Asteroid,Ag,-1443262.28328091,1097076.82159884,196.033804588878,#FF75C9F1
Vesta,Asteroid,Ag,-1440664.60751103,903903.935181713,-9643.69624576155,#FF75C9F1
Vesta,Asteroid,Ag,-1428171.85374972,895844.062265463,-18351.5120713679,#FF75C9F1
Vesta,Asteroid,Ag,-1494226.99268537,913865.005773071,-10112.1797976749,#FF75C9F1
Vesta,Asteroid,Ag,-1431031.33793966,881707.873552112,-3982.74226080358,#FF75C9F1
Vesta,Asteroid,Ag,-1398185.92830388,901466.571836523,-16728.009554549,#FF75C9F1
Vesta,Asteroid,Ag,-1387447.5202461,893452.560114191,-9577.83613444551,#FF75C9F1
Vesta,Asteroid,Ag,-1412092.09748198,901993.252876208,-15806.8839733942,#FF75C9F1
Vesta,Asteroid,Ag,-1449397.42028522,861736.752472582,-9688.78758882458,#FF75C9F1
Vesta,Asteroid,Au Pt,-1413015.65315649,901958.905221636,-4893.90384915611,#FFAC75F1
Vesta,Asteroid,Au,-1483761.02419066,963363.485699745,-6499.21132168786,#FF75C9F1
Vesta,Asteroid,Au,-1337165.36315896,976401.435472309,6301.90406137391,#FF75C9F1
Vesta,Asteroid,Au,-1451762.06354572,997370.337643917,10391.506298392,#FF75C9F1
Vesta,Asteroid,Au,-1451040.01406766,968201.880024951,13458.1356239383,#FF75C9F1
Vesta,Asteroid,Au,-1340789.732161,1047628.34783824,-18674.7263957123,#FF75C9F1
Vesta,Asteroid,Au,-1379599.21374941,1100356.88772809,-7580.23616468075,#FF75C9F1
Vesta,Asteroid,Au,-1401603.89200559,1101573.59278236,4648.88792611744,#FF75C9F1
Vesta,Asteroid,Au,-1295226.1225212,1009449.0878599,231.99688689645,#FF75C9F1
Vesta,Asteroid,Au,-1412558.72250992,944957.845559379,-172.924980002785,#FF75C9F1
Vesta,Asteroid,Au,-1397286.59230307,972765.774273344,-19079.7309236818,#FF75C9F1
Vesta,Asteroid,Au,-1413157.64628601,902121.189280506,-4809.53418626791,#FF75C9F1
Vesta,Asteroid,Au,-1449379.94062322,875956.279188873,16009.2598594827,#FF75C9F1
Vesta,Asteroid,Au,-1468484.15720983,912645.271712118,11001.4068353082,#FF75C9F1
Vesta,Asteroid,Au,-1468572.78023571,912815.628892703,10863.8647478268,#FF75C9F1
Vesta,Asteroid,Au,-1452927.35580328,954157.455661672,9848.42340873093,#FF75C9F1
Vesta,Asteroid,Au,-1427994.25316438,967241.921393111,-9728.12103443439,#FF75C9F1
Vesta,Asteroid,Au,-1316370.52943808,1039224.0787489,-5326.61756903397,#FF75C9F1
Vesta,Asteroid,Co W,-1432799.67190804,903017.021055166,-14863.278287898,#FF75C9F1
Vesta,Asteroid,Co Cu,-1355795.66,942091.45,-7404.28,#FF75C9F1
Vesta,Asteroid,Co,-1433910.17517337,903118.9650802,-10583.1117815279,#FF75C9F1
Vesta,Asteroid,Co,-1458461.93455093,855079.247421401,-5537.94427891548,#FF75C9F1
Vesta,Asteroid,Co,-1441185.11575726,875208.961879695,4708.91381214087,#FF75C9F1
Vesta,Asteroid,Co,-1511376.12453384,907723.837808001,5503.23941278003,#FF75C9F1
Vesta,Asteroid,Co,-1513998.75974067,922194.40323864,6175.68462138588,#FF75C9F1
Vesta,Asteroid,Co,-1430039.23974878,1025045.31762986,2024.09091628777,#FF75C9F1
Vesta,Asteroid,Co,-1510342.31806359,1008047.96034874,-4070.27225118781,#FF75C9F1
Vesta,Asteroid,Co,-1494258.85917027,1014067.18211084,-8539.47831094169,#FF75C9F1
Vesta,Asteroid,Co,-1492733.25216885,956555.561402678,-9250.15526710953,#FF75C9F1
Vesta,Asteroid,Co,-1483102.24425712,934525.682517838,-10252.3931990925,#FF75C9F1
Vesta,Asteroid,Co,-1427418.76929953,967158.152440652,-13856.3554484158,#FF75C9F1
Vesta,Asteroid,Co,-1335899.75435429,983271.67511705,13502.8477755212,#FF75C9F1
Vesta,Asteroid,Co,-1379771.29306036,978558.35214617,12746.4559322986,#FF75C9F1
Vesta,Asteroid,Co,-1423676.06903828,1017242.65392744,-17079.9314423782,#FF75C9F1
Vesta,Asteroid,Co,-1443884.00193808,967983.513127111,13309.0272777741,#FF75C9F1
Vesta,Asteroid,Co,-1397079.13633575,986917.038048319,6295.64698886021,#FF75C9F1
Vesta,Asteroid,Co,-1338981.28833619,1026574.961554,-8105.31525548743,#FF75C9F1
Vesta,Asteroid,Co,-1338023.23302597,1026317.15788398,-18646.9803999524,#FF75C9F1
Vesta,Asteroid,Co,-1357248.26095587,1070382.37527556,-17250.270142532,#FF75C9F1
Vesta,Asteroid,Co,-1400616.53514111,1101325.61070663,-6353.06622239861,#FF75C9F1
Vesta,Asteroid,Co,-1356373.10902154,955944.097546856,11235.0484969258,#FF75C9F1
Vesta,Asteroid,Co,-1454085.15389163,882900.471653991,12696.6971828729,#FF75C9F1
Vesta,Asteroid,Co,-1367884.59272517,956843.329750947,-9858.72471542054,#FF75C9F1
Vesta,Asteroid,Co,-1286170.57764414,999781.420191513,11948.8813793087,#FF75C9F1
Vesta,Asteroid,Co,-1452555.14818117,911556.078018223,-5668.72919968621,#FF75C9F1
Vesta,Asteroid,Co,-1448732.80633173,904332.095839686,1968.28993821666,#FF75C9F1
Vesta,Asteroid,Co,-1493143.67442672,913985.738770973,-14124.4008668565,#FF75C9F1
Vesta,Asteroid,Co,-1514981.16565383,914910.644791303,-8833.47522132286,#FF75C9F1
Vesta,Asteroid,Co,-1428502.34807987,931957.733676421,4474.04472608196,#FF75C9F1
Vesta,Asteroid,Co,-1409920.09931528,923284.028990972,6746.87236119024,#FF75C9F1
Vesta,Asteroid,Co,-1407791.58702839,937249.27852239,3166.0523613911,#FF75C9F1
Vesta,Asteroid,Cu Pt,-1431780.07854186,917130.174316082,-7073.34877444691,#FF75C9F1
Vesta,Asteroid,Cu,-1469862.94323347,976795.57367784,11706.6702271788,#FF75C9F1
Vesta,Asteroid,Cu,-1379366.65325946,907077.553344063,4150.49460993962,#FF75C9F1
Vesta,Asteroid,Cu,-1418055.72089023,973936.798831612,-18147.7644351557,#FF75C9F1
Vesta,Asteroid,Cu,-1429072.94069409,996060.400538171,-5654.36939490326,#FF75C9F1
Vesta,Asteroid,Cu,-1420003.97466637,1009613.20252265,-9909.31177029518,#FF75C9F1
Vesta,Asteroid,Cu,-1430139.26731991,1025057.17842985,2034.16504406618,#FF75C9F1
Vesta,Asteroid,Cu,-1514471.49787914,957833.90249442,3083.42773805561,#FF75C9F1
Vesta,Asteroid,Cu,-1524110.8150094,972852.111381488,3756.83698251223,#FF75C9F1
Vesta,Asteroid,Cu,-1511960.68134076,993561.961193833,-7542.10154553665,#FF75C9F1
Vesta,Asteroid,Cu,-1480386.42516711,977549.764359895,-14067.6560889682,#FF75C9F1
Vesta,Asteroid,Cu,-1492733.25584826,956555.567982942,-9250.15510586407,#FF75C9F1
Vesta,Asteroid,Cu,-1463110.55730774,933887.224435176,6520.61095388247,#FF75C9F1
Vesta,Asteroid,Cu,-1464328.91056976,933760.206331054,10633.5657439084,#FF75C9F1
Vesta,Asteroid,Cu,-1460135.01303736,955258.92165746,10824.6228433471,#FF75C9F1
Vesta,Asteroid,Cu,-1319595.16847069,989619.018576307,-9290.65387835861,#FF75C9F1
Vesta,Asteroid,Cu,-1349620.04934597,984666.787759998,14428.3364677974,#FF75C9F1
Vesta,Asteroid,Cu,-1430900.48821556,995970.696773452,15957.0874566228,#FF75C9F1
Vesta,Asteroid,Cu,-1448263.4956967,975523.533276692,6171.41771840199,#FF75C9F1
Vesta,Asteroid,Cu,-1422215.86157469,1095738.84122479,5480.52739679154,#FF75C9F1
Vesta,Asteroid,Cu,-1308188.69892969,1038578.62952412,-17223.0381707575,#FF75C9F1
Vesta,Asteroid,Cu,-1459496.91970641,983881.720960546,3664.73687667513,#FF75C9F1
Vesta,Asteroid,Cu,-1452736.29461803,983054.030717738,2636.66298510209,#FF75C9F1
Vesta,Asteroid,Cu,-1430819.64882844,924702.284687061,758.054341477124,#FF75C9F1
Vesta,Asteroid,Cu,-1493824.76879362,956489.226949681,1569.09913735596,#FF75C9F1
Vesta,Asteroid,Cu,-1493707.99786891,956526.643581131,1419.11761146262,#FF75C9F1
Vesta,Asteroid,Cu,-1438551.02454038,918004.515466036,-6134.74665802042,#FF75C9F1
Vesta,Asteroid,Cu,-1438582.34541599,918041.430794127,-6054.57205980571,#FF75C9F1
Vesta,Asteroid,Cu,-1399306.20592428,965527.941474754,-15521.3812145521,#FF75C9F1
Vesta,Asteroid,Diamond,-1525653.98476935,937019.50490727,3296.09647093279,#FFAC75F1
Vesta,Asteroid,Diamond,-1286804.48,1009175.46,-15448.14,#FF75C9F1
Vesta,Asteroid,Diamond,-1286772.73,1009121.44,-15622.78,#FF75C9F1
Vesta,Asteroid,Diamond,-1286916.05,1009229.23,-15503.17,#FF75C9F1
Vesta,Asteroid,Diamond,-1286789.39284898,1009296.27601547,-15552.7204267662,#FF75C9F1
Vesta,Asteroid,Diamond,-1454380.06872963,1018606.91176424,10679.7051347119,#FFAC75F1
Vesta,Asteroid,Fe,-1450094.48173821,896854.457977242,-5966.73934445068,#FF75C9F1
Vesta,Asteroid,W,-1450094.48173821,896854.457977242,-5966.73934445068,#FF75C9F1
Vesta,Asteroid,Fe,-1473698.4038682,984204.003164241,3934.40614492757,#FF75C9F1
Vesta,Asteroid,Fe,-1398344.78200955,901343.163411857,-16551.7786435961,#FF75C9F1,ice
Vesta,Asteroid,Fe,-1376447.8780016,914534.168136258,-10118.9616096703,#FF75C9F1
Vesta,Asteroid,Fe,-1376343.09569877,914450.376623605,-9886.76998955225,#FF75C9F1
Vesta,Asteroid,Fe,-1372236.97462352,906676.160688705,3883.37880837097,#FF75C9F1
Vesta,Asteroid,Fe,-1449220.9608009,861710.333172964,-9767.62950806792,#FF75C9F1
Vesta,Asteroid,Fe,-1441185.44531495,875208.914266238,4707.84042165329,#FF75C9F1
Vesta,Asteroid,Fe,-1427571.37673197,874452.763774685,4092.84830898319,#FF75C9F1
Vesta,Asteroid,Fe,-1450014.97966526,896900.34176676,-5949.49611241497,#FF75C9F1
Vesta,Asteroid,Fe,-1469460.96419676,905231.067254907,2812.61859376446,#FF75C9F1
Vesta,Asteroid,Fe,-1447501.59837058,911578.529159445,16630.4519543576,#FF75C9F1
Vesta,Asteroid,Fe,-1501217.0270195,914547.468205404,-9220.82315696147,#FF75C9F1
Vesta,Asteroid,Fe,-1498945.79424786,921787.080220306,-5819.339362321,#FF75C9F1
Vesta,Asteroid,Fe,-1509169.56402051,915033.786121521,2204.13094257791,#FF75C9F1
Vesta,Asteroid,Fe,-1418055.72089023,973936.798831612,-18147.7644351557,#FF75C9F1
Vesta,Asteroid,Fe,-1429072.93728271,996060.40249529,-5654.37009516843,#FF75C9F1
Vesta,Asteroid,Fe,-1423202.08553545,1024006.72606306,1309.06497245716,#FF75C9F1
Vesta,Asteroid,Fe,-1500753.47015983,1014639.1771648,-7789.9447916818,#FF75C9F1
Vesta,Asteroid,Fe,-1441135.8482014,946617.279644641,13057.3521964243,#FF75C9F1
Vesta,Asteroid,Fe,-1454067.88301393,946908.7163469,2132.72606462151,#FF75C9F1
Vesta,Asteroid,Fe,-1490328.08324939,935082.246761238,-9905.65498263669,#FF75C9F1
Vesta,Asteroid,Fe,-1469128.40979172,934217.672699859,-4065.74466260883,#FF75C9F1
Vesta,Asteroid,Fe,-1428849.44787291,924637.610446561,-14523.3978752956,#FF75C9F1
Vesta,Asteroid,Fe,-1340130.62329854,1026703.17677211,3065.50374820007,#FF75C9F1
Vesta,Asteroid,Fe,-1473314.37850547,926776.177557837,14270.1593731087,#FF75C9F1
Vesta,Asteroid,Fe,-1462222.85794754,947836.335396,14314.6295081109,#FF75C9F1
Vesta,Asteroid,Fe,-1452408.87714678,954545.686387596,6125.55522365055,#FF75C9F1
Vesta,Asteroid,Fe,-1307448.90019701,1003691.31259095,-14084.0132875855,#FF75C9F1
Vesta,Asteroid,Fe,-1318522.04242047,997067.601514357,5085.95622134285,#FF75C9F1
Vesta,Asteroid,Fe,-1335648.87420562,976681.003517195,-5047.94639623479,#FF75C9F1
Vesta,Asteroid,Fe,-1377745.75654388,985837.948794763,16204.7575024186,#FF75C9F1
Vesta,Asteroid,Fe,-1423676.06903828,1017242.65392744,-17079.9314423782,#FF75C9F1
Vesta,Asteroid,Fe,-1430002.67998159,996242.93057026,4850.0874684658,#FF75C9F1
Vesta,Asteroid,Fe,-1452118.95304935,897129.48740861,16219.3389726776,#FF75C9F1
Vesta,Asteroid,Fe,-1389950.17192344,986789.40120928,6214.64493278309,#FF75C9F1
Vesta,Asteroid,Fe,-1380343.06947751,993495.403475545,-9121.74614330114,#FF75C9F1
Vesta,Asteroid,Fe,-1362036.03515124,1013280.1065218,-10282.233288319,#FF75C9F1
Vesta,Asteroid,Fe,-1357248.26095587,1070382.37527556,-17250.270142532,#FF75C9F1
Vesta,Asteroid,Fe,-1356124.96319618,1077399.20366707,-9301.74444604579,#FF75C9F1
Vesta,Asteroid,Fe,-1381121.22094521,1085995.66125405,-15481.6477183318,#FF75C9F1
Vesta,Asteroid,Fe,-1381919.76145993,1086492.55183124,-4734.09853815201,#FF75C9F1
Vesta,Asteroid,Fe,-1379599.1510527,1100356.88404347,-7580.2242322034,#FF75C9F1
Vesta,Asteroid,Fe,-1450625.68150072,1054315.52053673,-4318.17598874537,#FF75C9F1
Vesta,Asteroid,Fe,-1366007.59242593,1007001.27848579,15827.2934936314,#FF75C9F1
Vesta,Asteroid,Fe,-1451751.44192561,911558.242244352,-16707.7702974941,#FF75C9F1
Vesta,Asteroid,Fe,-1361547.65252945,927404.12111824,14740.3163283007,#FF75C9F1
Vesta,Asteroid,Fe,-1427750.77176753,931676.613853109,-6665.37632442439,#FF75C9F1
Vesta,Asteroid,Fe,-1481385.80203687,906074.559655978,-18239.7572700977,#FF75C9F1
Vesta,Asteroid,Fe,-1483637.53678398,963488.592471053,-6568.12230469277,#FF75C9F1
Vesta,Asteroid,Fe,-1438598.4829569,918023.5844048,-6094.77677938076,#FF75C9F1
Vesta,Asteroid,Fe,-1410300.54983082,880745.721676276,-5209.0085244499,#FF75C9F1
Vesta,Asteroid,Ice,-1398175.06340788,986839.664512343,11032.7850472842,#FF75C9F1
Vesta,Asteroid,Ice,-1409397.28333743,880476.707417317,-16128.8091849367,#FFAC75F1
Vesta,Asteroid,Ice,-1516049.87730389,943603.626635422,-4636.79853225981,#FFAC75F1
Vesta,Asteroid,Ice,-1319635.12,1018011.96,-16705.17,#FFAC75F1
Vesta,Asteroid,Ice,-1474044.03,955634.67,11786.21,#FFAC75F1
Vesta,Asteroid,Ice,-1283712.51191967,995281.939348503,3446.40761193305,#FF75C9F1
Vesta,Asteroid,Ice,-1428406.57427522,1003215.74774158,12706.0353884455,#FF75C9F1
Vesta,Asteroid,Ice Ti,-1429089.00866438,895816.449383834,-7117.73285279668,#FF75C9F1
Vesta,Asteroid,Ice,-1429003.75042966,895938.185906036,-7157.79617851076,#FF75C9F1
Vesta,Asteroid,Ice,-1361274.25513338,1013504.30106813,-14259.9601671408,#FF75C9F1
Vesta,Asteroid,Ice,-1356124.96319618,1077399.20366707,-9301.74444604579,#FF75C9F1
Vesta,Asteroid,Ice,-1450637.71168969,1054356.22504341,-4331.82552349238,#FF75C9F1
Vesta,Asteroid,Ice,-1452706.96633927,1047411.28790913,-7609.01166637447,#FF75C9F1
Vesta,Asteroid,Ice,-1429099.18971139,895800.572781194,-7130.25109228151,#FF75C9F1
Vesta,Asteroid,Ice,-1411998.91147614,901870.730093202,-15957.4619888968,#FF75C9F1
Vesta,Asteroid,Ice,-1451409.46096032,854369.68305699,-6306.924778794,#FF75C9F1
Vesta,Asteroid,Ice,-1433264.91714435,881400.198658898,11375.6518620876,#FF75C9F1
Vesta,Asteroid,Ice,-1521242.24910177,923046.19288892,6693.06347115045,#FF75C9F1
Vesta,Asteroid,Ice,-1432372.40296763,1017693.53550616,5054.6221205561,#FF75C9F1
Vesta,Asteroid,Ice,-1355865.37697129,1013517.46467355,663.833666848441,#FF75C9F1
Vesta,Asteroid,Ice,-1427397.29009026,974457.54325553,4914.347261018,#FF75C9F1
Vesta,Asteroid,Mg,-1473668.21620309,984117.761438527,3951.21586432365,#FF75C9F1
Vesta,Asteroid,Mg,-1431965.67628794,881695.310709873,453.259522616742,#FF75C9F1
Vesta,Asteroid,Mg,-1448638.23088951,875629.511949117,4639.74790918355,#FF75C9F1
Vesta,Asteroid,Mg,-1458461.93455093,855079.247421401,-5537.94427891548,#FF75C9F1
Vesta,Asteroid,Mg,-1469537.39193221,905211.118644572,2883.93012477175,#FF75C9F1
Vesta,Asteroid,Mg,-1535477.98333662,952364.421447541,4068.64902409157,#FF75C9F1
Vesta,Asteroid,Mg,-1431086.15587644,989063.467767875,-9425.32134374815,#FF75C9F1
Vesta,Asteroid,Mg,-1514487.78677867,957803.558415283,3065.40650437775,#FF75C9F1
Vesta,Asteroid,Mg,-1521239.6424837,958649.281595019,3335.91261781755,#FF75C9F1
Vesta,Asteroid,Mg,-1470485.44964757,934371.835046587,300.633553888767,#FF75C9F1
Vesta,Asteroid,Mg,-1463110.55692476,933887.214719231,6520.61181300892,#FF75C9F1
Vesta,Asteroid,Mg,-1412694.26019718,916271.185982721,14029.9361784394,#FF75C9F1
Vesta,Asteroid,Mg,-1449196.86210017,968241.141406663,-8589.1505842864,#FF75C9F1
Vesta,Asteroid,Mg,-1432812.10472527,974945.289167478,-6255.55145927365,#FF75C9F1
Vesta,Asteroid,Mg,-1316265.93260332,1004074.74339259,1835.38956498431,#FF75C9F1
Vesta,Asteroid,Mg,-1319617.86627946,989614.727887524,-9225.75926002623,#FF75C9F1
Vesta,Asteroid,Mg,-1338185.79533001,976660.772073979,10116.1353878541,#FF75C9F1
Vesta,Asteroid,Mg,-1358645.59989402,1006575.73778065,4837.26021249821,#FF75C9F1
Vesta,Asteroid,Mg,-1339446.97676254,996220.608192649,15545.236793416,#FF75C9F1
Vesta,Asteroid,Mg,-1431499.01746859,1025145.25261682,13247.60048409,#FF75C9F1
Vesta,Asteroid,Mg,-1431099.64640912,1017728.41707588,-5692.47379458522,#FF75C9F1
Vesta,Asteroid,Mg,-1403064.41190727,994078.7057048,14305.9814979796,#FF75C9F1
Vesta,Asteroid,Mg,-1437913.95923547,896627.803428831,15598.4655683432,#FF75C9F1
Vesta,Asteroid,Mg,-1422215.86157469,1095738.84122479,5480.52739679154,#FF75C9F1
Vesta,Asteroid,Mg,-1451602.5429598,1054605.10905353,525.438900682648,#FF75C9F1
Vesta,Asteroid,Mg,-1418382.27694369,1016976.7666787,4844.7318384559,#FF75C9F1
Vesta,Asteroid,Mg,-1296579.30506932,995357.45258933,-7441.20030223443,#FF75C9F1
Vesta,Asteroid,Mg,-1360346.40594599,934797.904644098,10442.062320963,#FF75C9F1
Vesta,Asteroid,Mg,-1350479.51702612,948552.394983548,14048.1739040273,#FF75C9F1
Vesta,Asteroid,Mg,-1356400.69290912,955868.769794132,11256.3277277886,#FF75C9F1
Vesta,Asteroid,Mg,-1286090.38934529,999753.697272481,11738.6548184329,#FF75C9F1
Vesta,Asteroid,Mg,-1448876.40677026,896902.210518337,-17127.6317543028,#FF75C9F1
Vesta,Asteroid,Mg,-1428085.41399163,903206.79856405,666.785704398574,#FF75C9F1
Vesta,Asteroid,Mg,-1494167.57976323,913817.76087096,-9993.92690875734,#FF75C9F1
Vesta,Asteroid,Mg,-1514991.52578094,914854.726243849,-8835.69850374923,#FF75C9F1
Vesta,Asteroid,Mg,-1510975.45129196,943584.288983228,10231.1013013883,#FF75C9F1
Vesta,Asteroid,Mg,-1410207.87019681,880531.059069121,-5231.79063719803,#FF75C9F1
Vesta,Asteroid,Mg,-1378386.88286876,907134.46898979,-6697.48053914931,#FF75C9F1
Vesta,Asteroid,Ni,-1468975.17094163,977041.758577019,685.701979984164,#FF75C9F1
Vesta,Asteroid,Ni,-1408382.74637292,894690.685418173,-8500.05071517376,#FF75C9F1
Vesta,Asteroid,Ni,-1378397.93779244,907174.722136651,-6638.1455098156,#FF75C9F1
Vesta,Asteroid,Ni,-1449983.84036522,861668.564795727,1343.9091645581,#FF75C9F1
Vesta,Asteroid,Ni,-1433243.94530938,881407.644453257,11376.1495070783,#FF75C9F1
